,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,apin,decane,toluene,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
2290,203.990617088,18,6,8,0,2,200.0,40.0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0
2291,282.9811746,24,6,12,1,3,330.0,37.0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
2292,219.00151612,20,6,8,1,1,31.0,18.0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
2293,191.990617088,17,5,8,0,2,36.0,27.0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0
2294,248.975695296,20,6,10,1,1,36.0,19.0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0
2295,130.06299418,19,6,3,0,1,16.0,12.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2296,205.022251564,21,6,7,1,2,36.0,9.0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2297,233.126322708,35,10,5,1,1,174.0,40.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2298,277.07976644,34,10,8,1,1,351.0,40.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
2299,252.011746456,25,7,10,0,4,126.0,5.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0
2300,252.01174645600005,25,7,10,0,3,691.0,40.0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0
2301,217.022251564,22,7,7,1,1,9.0,3.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2302,188.068473484,25,8,5,0,1,25.0,14.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2303,284.99682466400003,26,6,12,1,4,386.0,3.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
2304,322.064844648,36,10,10,2,1,291.0,40.0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0
2305,281.00191004400006,26,7,11,1,3,162.0,8.0,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0
2306,206.006267152,20,6,8,0,3,173.0,24.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0
2307,313.986988252,27,6,13,2,2,440.0,30.0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
2308,287.012474728,28,6,12,1,3,418.0,17.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
2309,338.05975926799994,37,10,11,2,1,522.0,40.0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
2310,280.965524536,22,6,12,1,2,207.0,25.0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,1,0,1,0
2311,238.007329772,22,5,9,2,1,87.0,40.0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
2312,296.996824664,27,7,12,1,3,116.0,1.0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0
2313,280.965524536,22,6,12,1,1,48.0,24.0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,1,1,0,0,0
2314,207.985531708,18,5,9,0,2,89.0,18.0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0
2315,199.995702468,18,7,7,0,1,7.0,4.0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0
2316,216.099773612,31,10,5,0,2,305.0,40.0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2317,178.04773804,22,6,6,0,3,236.0,39.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
2318,253.006995424,24,6,10,1,2,293.0,40.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0
2319,132.005873228,13,4,5,0,2,15.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2320,312.044109204,33,8,11,2,1,176.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2321,296.1219656,40,10,8,2,1,124.0,40.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2322,356.03393844399994,36,9,13,2,2,468.0,40.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
2323,222.99643074,20,5,9,1,2,88.0,14.0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0
2324,194.115423676,31,8,5,0,3,280.0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2325,373.9717321119999,31,7,16,2,2,672.0,40.0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,2,0,0
2326,282.9811746,24,6,12,1,2,62.0,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
2327,240.011746456,24,6,10,0,4,715.0,33.0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0
2328,253.043380932,28,7,9,1,2,67.0,16.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2329,204.063388104,26,8,6,0,2,358.0,40.0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0
2330,249.012080804,24,7,9,1,2,177.0,11.0,0,0,1,0,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0
2331,313.98698825199995,27,6,13,2,4,91.0,1.0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,1,0,1,0
2332,263.064116376,31,9,8,1,1,359.0,40.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
2333,296.996824664,27,7,12,1,3,55.0,20.0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0
2334,233.017166184,23,7,8,1,3,38.0,9.0,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0
2335,220.021917216,23,7,8,0,3,216.0,14.0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0
2336,219.00151612,20,6,8,1,2,11.0,2.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2337,278.98625998,24,7,11,1,2,119.0,40.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2338,296.049194584,32,8,10,2,2,347.0,23.0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
2339,322.064844648,36,10,10,2,1,333.0,40.0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
2340,344.03393844399994,35,8,13,2,2,456.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0
2341,232.980780676,19,6,9,1,1,101.0,40.0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0
2342,298.02845914,30,7,11,2,1,128.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2343,219.00151612,20,6,8,1,1,45.0,37.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2344,240.011746456,24,6,10,0,4,642.0,28.0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0
2345,253.006995424,24,6,10,1,3,459.0,38.0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,2,0,0
2346,272.99682466400003,25,5,12,1,3,389.0,37.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
2347,178.04773803999998,22,6,6,0,2,30.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2348,297.99207363200003,26,6,12,2,2,60.0,12.0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0
2349,194.006267152,19,5,8,0,3,225.0,3.0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
2350,266.98625998000006,23,6,11,1,2,54.0,7.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
2351,237.121237328,35,9,6,1,2,357.0,40.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2352,241.006995424,23,5,10,1,3,136.0,2.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
2353,204.985866056,17,5,8,1,2,14.0,2.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
2354,370.0495885079999,39,10,13,2,2,254.0,20.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2355,253.006995424,24,6,10,1,3,471.0,28.0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0
2356,282.98117460000003,24,6,12,1,3,373.0,40.0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0
2357,253.006995424,24,6,10,1,2,347.0,38.0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0
2358,208.021917216,22,6,8,0,4,380.0,12.0,0,0,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0
2359,325.98698825199995,28,7,13,2,1,47.0,35.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
2360,190.011352532,19,6,7,0,1,12.0,6.0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
2361,294.98117460000003,25,7,12,1,2,163.0,25.0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,0
2362,202.011352532,20,7,7,0,3,17.0,8.0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0
2363,235.032816248,25,7,8,1,1,75.0,40.0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
2364,168.078644244,24,9,3,0,0,4.0,4.0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2365,300.991739284,27,6,13,1,4,704.0,11.0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,1,1,0
2366,222.03756728,25,7,8,0,4,209.0,13.0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0
2367,328.00263831599995,30,7,13,2,3,223.0,40.0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
2368,269.00191004400006,25,6,11,1,3,236.0,40.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0
2369,271.97642356800003,22,4,12,2,2,93.0,40.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
2370,238.99134536000005,21,5,10,1,2,24.0,7.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0
2371,298.02845914,30,7,11,2,2,529.0,40.0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0
2372,178.04773804,22,6,6,0,3,139.0,14.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2373,228.011746456,23,5,10,0,5,424.0,3.0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,3,0,0
2374,293.07468106,35,10,9,1,2,259.0,16.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
2375,312.044109204,33,8,11,2,1,252.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2376,343.9975529359999,31,7,14,2,3,337.0,40.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0
2377,216.985866056,18,6,8,1,0,7.0,7.0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1
2378,296.996824664,27,7,12,1,3,237.0,9.0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0
2379,223.032816248,24,6,8,1,2,249.0,40.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2380,252.011746456,25,7,10,0,4,51.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0
2381,294.9811746,25,7,12,1,2,48.0,23.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0
2382,252.01174645600005,25,7,10,0,5,211.0,13.0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0
2383,196.021917216,21,5,8,0,4,618.0,30.0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0
2384,312.04410920399994,33,8,11,2,2,417.0,25.0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0
2385,299.048860236,33,8,11,1,3,878.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0
2386,205.022251564,21,6,7,1,1,24.0,19.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2387,249.08485182,32,9,7,1,1,69.0,40.0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2388,341.9819028719999,29,7,14,2,2,340.0,40.0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0
2389,176.99095143600002,15,4,7,1,1,13.0,11.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2390,300.007723696,28,6,12,2,3,400.0,40.0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0
2391,204.027002596,22,7,7,0,2,61.0,18.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
2392,281.997159012,25,6,11,2,1,138.0,40.0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0
2393,284.996824664,26,6,12,1,3,187.0,39.0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
2394,235.069201756,29,8,7,1,1,124.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2395,279.05903099600005,32,9,9,1,2,384.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0
2396,233.053551692,27,8,7,1,1,145.0,40.0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2397,294.98117460000003,25,7,12,1,2,174.0,26.0,0,0,1,0,0,1,2,1,0,2,0,1,0,0,0,0,1,0,0
2398,233.0899372,31,9,6,1,1,235.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
2399,200.104858992,30,10,4,0,1,127.0,40.0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2400,345.9768174919999,29,6,15,2,3,786.0,40.0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
2401,262.99134536,23,7,10,1,1,42.0,27.0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0
2402,284.99682466400003,26,6,12,1,3,395.0,38.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0
2403,208.058302724,26,7,7,0,2,72.0,23.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
2404,281.001910044,26,7,11,1,3,298.0,40.0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
2405,257.00191004400006,24,5,11,1,4,288.0,7.0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,2,0,0
2406,325.98698825199995,28,7,13,2,2,162.0,35.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0
2407,293.997159012,26,7,11,2,1,84.0,40.0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0
2408,300.991739284,27,6,13,1,3,260.0,40.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2409,237.08485182,31,8,7,1,2,319.0,40.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2410,237.012080804,23,6,9,1,2,94.0,40.0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
2411,222.146723804,37,10,5,0,3,374.0,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2412,328.00263831599995,30,7,13,2,2,204.0,40.0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0
2413,178.011352532,18,5,7,0,3,70.0,7.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0
2414,264.970609916,21,6,11,1,1,79.0,36.0,0,0,1,0,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0
2415,345.97681749199995,29,6,15,2,3,553.0,40.0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
2416,325.98698825199995,28,7,13,2,3,224.0,4.0,0,0,1,0,0,2,0,3,0,0,0,1,1,0,0,0,0,1,0
2417,293.997159012,26,7,11,2,1,50.0,21.0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
2418,296.99682466400003,27,7,12,1,2,584.0,40.0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,0
2419,331.997552936,30,6,14,2,5,167.0,10.0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,1,2,0,0
2420,246.99643074,22,7,9,1,1,18.0,12.0,0,0,1,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0
2421,373.9717321119999,31,7,16,2,4,266.0,9.0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,1,0,1,0
2422,354.054673888,38,10,12,2,2,549.0,40.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
2423,299.012474728,29,7,12,1,5,753.0,1.0,0,0,1,0,0,3,1,0,1,1,0,0,1,0,0,0,1,0,0
2424,269.00191004400006,25,6,11,1,3,312.0,5.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
2425,217.058637072,26,8,6,1,0,30.0,30.0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
2426,250.99134536000005,22,6,10,1,2,192.0,40.0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,2,0,0
2427,222.99643074,20,5,9,1,2,68.0,18.0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
2428,249.012080804,24,7,9,1,2,200.0,10.0,0,0,1,0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,0
2429,325.98698825199995,28,7,13,2,1,177.0,40.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
2430,233.017166184,23,7,8,1,2,37.0,10.0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2431,267.022645488,27,7,10,1,3,477.0,3.0,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0
2432,279.095416504,36,10,8,1,2,488.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
2433,297.992073632,26,6,12,2,4,207.0,2.0,0,0,1,0,0,2,1,0,1,0,1,0,2,0,0,0,1,0,0
2434,308.085580092,37,10,9,2,1,89.0,40.0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
2435,202.011352532,20,7,7,0,2,81.0,19.0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
2436,370.049588508,39,10,13,2,2,356.0,40.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
2437,222.001181772,21,6,9,0,3,152.0,40.0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0
2438,316.00263831599995,29,6,13,2,2,227.0,23.0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0
2439,215.990617088,19,7,8,0,1,73.0,40.0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
2440,209.017166184,21,5,8,1,1,56.0,36.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2441,277.07976644,34,10,8,1,1,227.0,40.0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0
2442,238.99134536000005,21,5,10,1,2,301.0,40.0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0
2443,269.001910044,25,6,11,1,2,392.0,40.0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0
2444,263.064116376,31,9,8,1,2,129.0,40.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2445,299.01247472800003,29,7,12,1,4,294.0,8.0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0
2446,328.00263831599995,30,7,13,2,3,191.0,40.0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
2447,312.007723696,29,7,12,2,3,324.0,7.0,0,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,1,0,0
2448,269.00191004400006,25,6,11,1,3,106.0,2.0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0
2449,192.027002596,21,6,7,0,2,179.0,40.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
2450,254.98625998,22,5,11,1,4,133.0,3.0,0,0,1,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0
2451,256.96552453600003,20,4,12,1,2,94.0,40.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2452,309.992073632,27,7,12,2,1,22.0,1.0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0
2453,235.032816248,25,7,8,1,2,203.0,40.0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2454,203.990617088,18,6,8,0,1,13.0,9.0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0
2455,204.027002596,22,7,7,0,2,165.0,15.0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0
2456,267.981508948,22,5,11,2,2,120.0,40.0,0,0,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0
2457,325.98698825199995,28,7,13,2,2,415.0,40.0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0
2458,249.012080804,24,7,9,1,1,62.0,17.0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0
2459,257.00191004400006,24,5,11,1,3,145.0,15.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2460,254.02739652,27,7,10,0,4,264.0,39.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0
2461,324.044109204,34,9,11,2,1,205.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0
2462,266.98625998,23,6,11,1,2,438.0,40.0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0
2463,234.001181772,22,7,9,0,3,162.0,17.0,0,0,1,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0
2464,242.98625998000003,21,4,11,1,4,307.0,10.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
2465,266.98625998000006,23,6,11,1,1,29.0,20.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0
2466,297.992073632,26,6,12,2,2,368.0,40.0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
2467,354.054673888,38,10,12,2,1,286.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2468,222.99643074,20,5,9,1,2,73.0,7.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
2469,281.00191004400006,26,7,11,1,3,464.0,15.0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,1
2470,295.053945616,33,9,10,1,2,355.0,40.0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0
2471,292.054279964,32,9,9,2,0,15.0,15.0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
2472,356.03393844399994,36,9,13,2,2,381.0,26.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
2473,266.03862990000005,28,7,9,2,1,179.0,40.0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
2474,277.07976644,34,10,8,1,2,260.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
2475,237.012080804,23,6,9,1,1,38.0,18.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
2476,231.00151612,21,7,8,1,0,11.0,11.0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
2477,284.996824664,26,6,12,1,3,504.0,40.0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
2478,296.049194584,32,8,10,2,1,240.0,40.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
2479,253.043380932,28,7,9,1,2,501.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
2480,241.006995424,23,5,10,1,3,73.0,15.0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0
2481,202.011352532,20,7,7,0,2,144.0,40.0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
2482,354.054673888,38,10,12,2,1,202.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2483,294.9811746,25,7,12,1,3,421.0,40.0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0
2484,269.038295552,29,7,10,1,3,141.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
2485,310.97608921999995,26,7,13,1,2,253.0,40.0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,2,0,0
2486,309.06959568,36,10,10,1,2,327.0,40.0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0
2487,246.99643074,22,7,9,1,2,48.0,26.0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
2488,222.99643074,20,5,9,1,2,64.0,20.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
2489,194.04265266,23,6,7,0,4,400.0,8.0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0
2490,309.992073632,27,7,12,2,1,58.0,34.0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0
2491,252.011746456,25,7,10,0,5,174.0,29.0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0
2492,237.048466312,27,7,8,1,2,481.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
2493,253.043380932,28,7,9,1,2,294.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2494,354.0546738879999,38,10,12,2,1,179.0,40.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0
2495,206.079038168,28,8,6,0,2,235.0,40.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2496,237.996096392,22,6,10,0,4,98.0,2.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0
2497,277.07976644,34,10,8,1,1,231.0,40.0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
2498,253.043380932,28,7,9,1,2,321.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
2499,338.05975926799994,37,10,11,2,2,102.0,21.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
